n_unique_values,std_dev,max_relative_frequency,norm_entropy,min_value,max_value,range_value,shannon_entropy,simpson_index,skewness_probs,kurtosis_probs,dispersion_index,uniformity,top2_ratio,top3_ratio,variable,dataset,type
3,0.542110738914176,0.835004127845265,0.506001380884866,1,3,2,0.555899335123147,0.288125421622259,0.380188711629846,-2.33333333333333,0.567811867566612,0.506001380884866,0.940205212878877,1,DATPRE,SN217,N
3,0.754772733255977,0.422550052687039,0.978096465434061,1,3,2,1.0745487964287,0.650809848090331,0.00394468877169607,-2.33333333333333,0.0237852278645038,0.978096465434061,0.755532139093783,1,FLEXI,SN217,O
2,0.37617524415616,0.829406329406329,0.659061045552903,1,2,1,0.456826305541884,0.282982940294098,0,0,0.434034119411805,0.659061045552903,1,1,TEMDET,SN217,N
5,1.66981363468093,0.421016005567154,0.872659513543835,1,5,4,1.40449130574375,0.716228669776641,0.458834211832762,-1.67468807408811,0.104714162779199,0.872659513543835,0.675017397355602,0.848990953375087,DETER,SN217,N
2,0.288194329774598,0.90865712338105,0.440936351798173,1,2,1,0.305633789055292,0.165998711019851,0,0,0.668002577960298,0.440936351798173,1,1,PERDET,SN217,N
2,0.391295240604555,0.811287896778279,0.69876949173399,1,2,1,0.484350103056721,0.306199690638711,0,0,0.387600618722578,0.69876949173399,1,1,CERCLA,SN217,N
2,0.428149368775474,0.758389261744966,0.797708635865924,1,2,1,0.552929491858785,0.366469978829782,0,0,0.267060042340435,0.797708635865924,1,1,QCERCLA,SN217,N
2,0.11138588207352,0.98743648960739006,0.0973447263309811,1,2,1,0.067474222598699,0.0248113371984491,0,0,0.950377325603102,0.0973447263309811,1,1,NOCERCLA,SN217,N
2,0.498725707139596,0.537825810553083,0.995867660158838,1,2,1,0.690282860849929,0.497138416112004,0,0,0.00572316777599099,0.995867660158838,1,1,CENPUB,SN217,N
2,0.479851082565295,0.641042345276873,0.941814561445477,3,4,1,0.652816107876234,0.460214113677599,0,0,0.0795717726448026,0.941814561445477,1,1,COLPRI,SN217,N
2,0.196537438327094,0.959781867757328,0.243291424961963,5,6,1,0.168636765266796,0.0772012681631662,0,0,0.845597463673668,0.243291424961963,1,1,CONCPUB,SN217,N
2,0.341924603748656,0.86491935483871,0.571209028032085,7,8,1,0.395931927290827,0.2336677289282,0,0,0.5326645421436,0.571209028032085,1,1,DOMCONC,SN217,N
2,0.491508777136892,0.592592592592593,0.975119064940866,1,2,1,0.675901030574011,0.482853223593964,0,0,0.0342935528120713,0.975119064940866,1,1,OFFGIO,SN217,N
2,0.416078047866044,0.777479892761394,0.764742520238815,3,4,1,0.530079121757842,0.346009818226251,0,0,0.307980363547499,0.764742520238815,1,1,INSERZ,SN217,N
2,0.471555394381322,0.666666666666667,0.918295834054489,5,6,1,0.636514168294813,0.444444444444444,0,0,0.111111111111111,0.918295834054489,1,1,CURPRI,SN217,N
2,0.424621188037173,0.764207980652962,0.787972244649989,7,8,1,0.546180739738631,0.360388285918568,0,0,0.279223428162865,0.787972244649989,1,1,AMIPAR,SN217,N
2,0.467256487236716,0.67833433916717,0.906183613136382,1,2,1,0.628118616515107,0.436393726947618,0,0,0.127212546104764,0.906183613136382,1,1,INTRT,SN217,N
2,0.43544920551986,0.745989304812834,0.817573259909606,3,4,1,0.566698600007547,0.378978523835397,0,0,0.242042952329206,0.817573259909606,1,1,AGENZ,SN217,N
2,0.22507834076172,0.946513202437373,0.301027918929413,5,6,1,0.20865665327575,0.101251920098243,0,0,0.797496159803514,0.301027918929413,1,1,TERRENI,SN217,N
2,0.131636435805273,0.982372881355932,0.127901736662221,7,8,1,0.088654728156139,0.0346328066647517,0,0,0.930734386670497,0.127901736662221,1,1,PERMES,SN217,N
2,0.385572394881582,0.81848626925653,0.683377349983579,1,2,1,0.473681083399645,0.297132992590114,0,0,0.405734014819773,0.683377349983579,1,1,ALTRIC,SN217,N
2,0.198693388801679,0.958847736625514,0.247550558530386,1,2,1,0.171588971691377,0.0789175091872851,0,0,0.84216498162543,0.247550558530386,1,1,DISPLA,SN217,N
2,0.464814951439698,0.684293482543936,0.899651199939659,1,2,1,0.623590692725546,0.432071824583656,0,0,0.135856350832688,0.899651199939659,1,1,LAVMAN,SN217,N
12,2.60354848503865,0.41285311433236,0.735386769848061,1,12,11,1.82736747456157,0.763219880243937,1.82934317652718,2.22522431960495,0.167396494279341,0.735386769848061,0.626329589867907,0.715678028991243,LAVPRI,SN217,N
6,0.824915127502289,0.67225187207811,0.594696260071627,1,6,5,1.06555265529785,0.516302876351561,1.26339790004546,-0.243099738817203,0.380436548378127,0.594696260071627,0.80890323114476,0.887137478796905,TIPAB,SN217,N
9,2.64745476096708,0.192473209011898,0.911527301639721,1,9,8,2.00283019007576,0.854771458004763,-0.357179595091561,-1.58453196850201,0.0383821097446417,0.911527301639721,0.362838579022867,0.523753269766264,ESEC,SN217,N
9,2.66775538939845,0.197101857062465,0.915096446378454,1,9,8,2.01067240261578,0.856011155485477,-0.356201251131496,-1.48969862723112,0.0369874500788383,0.915096446378454,0.364518851997749,0.510973550928531,ESEC_PA,SN217,N
9,2.57650902173698,0.199278054995222,0.903605411328864,1,9,8,1.98542401798578,0.8523908812146,-0.277969777962567,-1.43760413510349,0.0410602586335754,0.903605411328864,0.386346745939059,0.536999681494851,ESEC_M,SN217,N
9,2.54664167476583,0.272137632825797,0.894110260050124,1,9,8,1.96456103823061,0.837147484267674,0.65294019353193,-0.826489121716662,0.0582090801988669,0.894110260050124,0.443672662035972,0.606835641013846,ESEC_P,SN217,N
4945,1405.51480112823,0.00254514604290389,0.966346393164234,146,7062,6916,8.2198702138223,0.99965934511224,2.76940594176658,20.583328383397,1.3845841827902e-4,0.966346393164234,0.00468630065042621,0.0066658586837959,COEFIN_IND,SN217,S
3710,1082.21239270971,0.00448430493273543,0.940102248900142,45,6288,6243,7.72650028821255,0.999389207971617,2.7022557432345,17.7009869234631,3.413422554065e-4,0.940102248900142,0.00812022785116956,0.0109077687553024,COEFIN_FAM,SN217,S
1,0,1,0,2024,2024,0,0,0,0,0,NA,0,1,1,ANNO,SN267,S
4,1.13261424964386,0.261073348252567,0.999559008250973,1,4,3,1.38568301674491,0.749694480148152,-0.0119004432896703,-2.21393972327651,4.0735980246334e-4,0.999559008250973,0.516472507477046,0.761242758245665,TRIM,SN267,O
4,1.12860693499759,0.263704431849079,0.998953987785395,1,4,3,1.38484428028512,0.749283581518165,-0.404606402998628,-1.95775020327059,9.5522464244676e-4,0.998953987785395,0.522824336477527,0.771028799698827,WAVQUA,SN267,O
19,6.12559835629356,0.115125593457846,0.948300601930408,1,20,19,2.79221325629089,0.930584578481237,0.713092878578325,-0.804392450106821,0.0177162782698053,0.948300601930408,0.224403404931713,0.323667203480225,REGMCR,SN267,N
20,6.17165614867922,0.115800054320449,0.947850742178317,1,20,19,2.83950705885569,0.93325205264496,0.876065223373831,-0.385448799021671,0.0176294182684632,0.947850742178317,0.221497433706999,0.324030763016596,REGNAS,SN267,N
61207,16866.7071540472,4.1976329547768e-5,0.994478108233469,1,61211,61210,10.9611544569995,0.999981833499606,-0.0146005242840783,0.31447879035566,1.82852971324075e-6,0.994478108233469,8.3952659095536e-5,1.2383017216591e-4,MCRFAM,SN267,N
125012,34693.7712266057,8.36592558509192e-6,0.998673682675344,1,125018,125017,11.7205991326967,0.99999180726148,-3.50639550032075,11.4960398155036,1.93507994175942e-7,0.998673682675344,1.67318511701838e-5,2.50977767552758e-5,MCRIND,SN267,N
17,2.43451698242668,0.487175036078054,0.481761173838758,1,17,16,1.36493218636816,0.669967624197808,2.2297268060654,4.14915303301373,0.28815939928983,0.481761173838758,0.702854872105913,0.912737121703302,RELPARM,SN267,N
7,1.35808215885095,0.412677691050017,0.769543054585842,1,7,6,1.49746164005362,0.727580561021518,0.69665389751344,-1.1514853522747,0.151156012141563,0.769543054585842,0.655405816659985,0.839079543045677,TFMCR,SN267,N
3,0.426205211778288,0.771936305117544,0.515010220568562,0,2,2,0.565796557106296,0.354901219586082,0.260043852209278,-2.33333333333333,0.467648170620877,0.515010220568562,0.993686760036016,1,NN2M,SN267,N
4,1.09050735204418,0.286198812489637,0.996939917062213,0,3,3,1.38205218539868,0.747852062670621,0.321910882314623,-1.85141681874319,0.00286391643917256,0.996939917062213,0.534218054439102,0.778249545081529,RPN2M,SN267,N
5,1.09070718076124,0.427358912309349,0.818088262582258,0,4,4,1.31666226551723,0.697541048647733,0.197403013190545,-1.77433496715312,0.128073689190333,0.818088262582258,0.679250470659595,0.901000925578067,TN2M,SN267,N
7,1.27805544317064,0.308029197080292,0.816383755167139,1,7,6,1.58860943470362,0.775920379895888,-0.0117807440618534,-1.8467291191235,0.0947595567881304,0.816383755167139,0.518856796268797,0.724733858992324,QSF04MCR,SN267,O
17,4.66131227219035,0.193683726183256,0.939325535560588,1,17,16,2.66130964176301,0.915655574764924,2.10350428121382,4.8185272098481,0.0271159518122678,0.939325535560588,0.27053311860791,0.346842908832326,CLETAS,SN267,O
3,0.472587760199371,0.923543806077845,0.287356184674854,1,3,2,0.315693035708577,0.143601789800132,0.383105297503559,-2.33333333333333,0.784597315299802,0.287356184674854,0.97823813607178,1,CITTAD,SN267,N
5,1.2997221928366,0.424864147875572,0.808554324893717,1,9,8,1.30131798474651,0.684711254973125,0.262798826008862,-2.04121197019298,0.144110931283594,0.808554324893717,0.754845749005177,0.884279662830003,QSF24MCR,SN267,O
5,1.2578962192388,0.821720144294665,0.409702781345138,1,9,8,0.659391189126564,0.311904396367451,1.04670653752347,-0.952719598008549,0.610119504540687,0.409702781345138,0.918739320296184,0.97474843364344,QSF27MCR,SN267,O
148,124.121324544516,0.107751731486414,0.762076595637495,201,719,518,3.80825851726806,0.961104878291428,4.22196216881228,21.0962787503556,0.0323569932848209,0.762076595637495,0.194858817261588,0.265050612679808,REPSES,SN267,N
4,1.47217711465885,0.454985045908017,0.823001785149034,1,6,5,1.14092273394371,0.637678854647029,0.0377563053396578,-2.35223315231123,0.149761527137294,0.823001785149034,0.828483885135842,0.937688494760839,STACIM,SN267,N
5,1.25905187326601,0.479010949609731,0.676891018729621,1,9,8,1.08941406812959,0.611084021434296,0.307054774148465,-2.1466040841711,0.23614497320713,0.676891018729621,0.867501447996249,0.938701492125658,AMATRMCR,SN267,O
4,0.621574362339364,0.864547596950959,0.344768466094153,1,4,3,0.477950580438279,0.241315502380395,0.727695569238299,-1.70304702512904,0.67824599682614,0.344768466094153,0.964851041199595,0.999210106466178,NASPAD,SN267,N
4,0.637842514527787,0.852287561344638,0.367062034109242,1,4,3,0.508856028066839,0.260583372568769,0.723963256823597,-1.70549518138879,0.652555503241642,0.367062034109242,0.958982464062618,0.999460193136667,NASMAD,SN267,N
2,0.0457617619821944,0.997901465745464,0.0216937709442496,1,2,1,0.0150369761657198,0.00418826081703738,0,0,0.991623478365926,0.0216937709442496,1,1,QB04BIS,SN267,N
4,1.21541176896295,0.403179190751445,0.898261360155594,1,4,3,1.24525465839558,0.689206121153396,-0.197022753508272,-1.98846575875936,0.0810585051288048,0.898261360155594,0.710982658959538,0.932080924855491,QBTEMP,SN267,N
2,0.416538546278443,0.776580295039364,0.766362805817598,1,2,1,0.531202218138477,0.347006680791877,0,0,0.305986638416247,0.766362805817598,1,1,DIPIND,SN267,N
3,0.817792554856379,0.776580295039364,0.525855470879937,1,3,2,0.577711282372055,0.352045684836961,0.278178040084236,-2.33333333333333,0.471931472744559,0.525855470879937,0.98808788856943,1,DIPAUT,SN267,N
10,2.44970861721443,0.364254258315253,0.679983047131292,1,13,12,1.56571882781318,0.726795201209919,1.10059901720629,-0.635070188889536,0.192449776433424,0.679983047131292,0.708576602637598,0.831043221091375,POSPRO,SN267,N
2,0.212496740656013,0.952598498344887,0.275254455785296,1,2,1,0.19079184996414,0.0903091985919071,0,0,0.819381602816186,0.275254455785296,1,1,ASSOCC,SN267,N
4,0.694369995843804,0.469038407667906,0.704974589959714,1,4,3,0.977302298793959,0.578544174612894,-0.0079513515489756,-2.41977991019645,0.228607767182808,0.704974589959714,0.912426277416473,0.978922344283519,QC05BIS,SN267,N
7,2.2080520713956,0.438110897962912,0.703957397312239,1,9,8,1.36983784393245,0.671855076681823,0.781707466773856,-1.46327014139621,0.21616907720454,0.703957397312239,0.793550744496209,0.856947108796931,QC24MCR,SN267,O
3,36.1674776582563,0.972941985783077,0.118007642477573,1,997,996,0.129644646182614,0.0527198468473743,0.384059703424988,-2.33333333333333,0.920920229728938,0.118007642477573,0.998677085354453,1,INIATT,SN267,N
9,1.03316486562063,0.704656268927922,0.4630439853684,1,9,8,1.01741162503916,0.475936649217973,1.92363968548573,2.20147759800069,0.46457126962978,0.4630439853684,0.838029981829194,0.928104179285282,QC31MCR,SN267,O
4,28.4247465946255,0.914532510826557,0.223498431743074,1,997,996,0.309834615644562,0.156969658018078,0.734328289530144,-1.6987557949967,0.790707122642563,0.223498431743074,0.996082188366514,0.999182166557622,QC31A,SN267,N
9,1.28424629564594,0.60547745459463,0.604614916601503,1,9,8,1.32847475458091,0.599101714220147,1.87713509384646,2.09443759500866,0.326010571502335,0.604614916601503,0.726485927127982,0.8293028533799,QC32MCR,SN267,O
9,2.23428244906163,0.258301293254107,0.85861843647912,1,9,8,1.88657753118592,0.821189405875333,0.434089728352244,-1.65986539768468,0.0761619183902501,0.85861843647912,0.484679016660841,0.674123266922987,QC33MCR,SN267,O
9,1.03149547927786,0.592281356987239,0.550329350798804,1,9,8,1.20919717520462,0.584953431868996,1.61821432859208,1.18808483079656,0.34192738914738,0.550329350798804,0.82889822595705,0.895347027699969,QC35MCR,SN267,O
3,67.8204587002313,0.951599837991089,0.190337526347176,1,997,996,0.209107145439697,0.0925226555747323,0.38259724612907,-2.33333333333333,0.861216016637902,0.190337526347176,0.99534224382341,1,QC35A,SN267,N
8,0.968948614014703,0.943052768756593,0.143123777078032,0,9,9,0.297617527658183,0.109649570553929,1.85355908005252,1.69694793314535,0.874686205081224,0.143123777078032,0.968695915989216,0.984154893159299,QC43MCR,SN267,O
9,1.19254305090883,0.579895936846133,0.628588756955506,1,9,8,1.38115066581986,0.623040867125631,1.81080664883301,1.90073141694323,0.299079024483665,0.628588756955506,0.716647018522748,0.825283766518328,QC44MCR,SN267,O
5,0.817356260254411,0.555430123648422,0.643518163418973,1,5,4,1.03570252954646,0.577094779673683,0.50480691911646,-1.79989238946553,0.278631525407896,0.643518163418973,0.882766243921942,0.961594317934607,LAVSPE,SN267,O
20,5.57100708383349,0.184787135429961,0.917279994669674,1,20,19,2.74792528391738,0.919446295408793,1.84086283542807,3.66511647234027,0.0321617943065332,0.917279994669674,0.283205932533552,0.363609495277886,REGSPE,SN267,N
4,1.23965135600632,0.361455558887341,0.962982852704502,1,4,3,1.3349776985594,0.72443317065221,0.132096119278134,-2.14940095963011,0.0340891057970536,0.962982852704502,0.647516742219792,0.845706994984684,QC58MCR,SN267,O
5,0.895962531577505,0.68740764508693,0.573517413598728,1,9,8,0.92304066888694,0.482327509736214,0.913292371082232,-1.13562768365221,0.397090612829732,0.573517413598728,0.883786910300687,0.954115968217244,QC64MCR,SN267,O
9,1.45855376556132,0.552654942703097,0.668550857109301,1,9,8,1.46895637443975,0.653859914393068,1.81822903031213,1.93846276156241,0.264407596307798,0.668550857109301,0.682282939104769,0.787469352477378,ORELAMCR,SN267,O
8,2.17703446231996,0.263620386643234,0.901846640129948,1,8,7,1.8753373677106,0.825738739378739,0.325943191011666,-1.57992797473054,0.0562985835671551,0.901846640129948,0.468658465143527,0.637375512595196,PROF1S,SN267,N
2,0.499583122632185,0.523725834797891,0.998375159873149,1,2,1,0.692020927207158,0.498874169526286,0,0,0.00225166094742727,0.998375159873149,1,1,DIPINS,SN267,N
3,0.937634085577836,0.476274165202109,0.882646389862153,1,3,2,0.969686170451105,0.593803591057738,-0.328885916701057,-2.33333333333333,0.109294613413392,0.882646389862153,0.883421206795548,1,DIPAUS,SN267,N
12,3.65048326358275,0.231400117164616,0.847893089114732,1,12,11,2.10693517545049,0.85070159778355,0.777204138265707,-1.08459370614311,0.0719618933270361,0.847893089114732,0.423550087873462,0.611013473930873,CAT12S,SN267,N
5,1.20100649995167,0.787932044522554,0.494974943180286,1,5,4,0.796631439259267,0.36660856482268,1.06510632446042,-0.929486561167173,0.541739293971651,0.494974943180286,0.857644991212654,0.924428822495606,CAT5S,SN267,N
3,0.555319619523107,0.854715875805507,0.46879694561096,1,3,2,0.515026085338277,0.258889873840408,0.384827295246726,-2.33333333333333,0.611665189239388,0.46879694561096,0.9302870533099,1,CAT3S,SN267,N
9,1.25555769000829,0.393917963224894,0.662823767611261,1,9,8,1.45637267263805,0.719677342557452,0.869710088265884,-0.963293902771258,0.190362989622866,0.662823767611261,0.693069306930693,0.851485148514851,QD08MCR,SN267,O
8,1.78381903657974,0.259519625073228,0.894186592126295,0,9,9,1.85940874568054,0.826605633991329,0.130486669853928,-1.43127748057933,0.0553078468670526,0.894186592126295,0.461628588166374,0.615114235500879,QD09MCR,SN267,O
9,1.07135669073957,0.577617328519856,0.594324303738445,1,9,8,1.30586396708235,0.611424624327177,1.67709844900918,1.42647590117564,0.312147297631925,0.594324303738445,0.783393501805054,0.862815884476534,QD11MCR,SN267,O
2,0.474690095036977,0.657067463474262,0.927597334689853,1,2,1,0.642961477235192,0.450659623835522,0,0,0.0986807523289548,0.927597334689853,1,1,ESPLAV,SN267,N
3,0.745564880925486,0.677309048386811,0.775655212668915,1,3,2,0.852144348407546,0.48905574445775,0.38361348414123,-2.33333333333333,0.266416383313375,0.775655212668915,0.846778051416524,1,QE02MCR,SN267,O
9,1.99215830852441,0.247771738135764,0.89841562534422,1,9,8,1.97402089266921,0.846141404689661,0.242929729779426,-0.902398268504255,0.0480909197241309,0.89841562534422,0.41197679313311,0.554420834934754,PROF1E,SN267,N
2,0.371127196337,0.835062867182782,0.645990989329465,1,2,1,0.447766832920848,0.275465750070507,0,0,0.449068499858985,0.645990989329465,1,1,DIPINE,SN267,N
3,0.685649563833138,0.835062867182782,0.484012703575782,1,3,2,0.531742304019829,0.284377540418035,0.363758446321856,-2.33333333333333,0.573433689372948,0.484012703575782,0.96595838137594,1,DIPAUE,SN267,N
12,3.79433898362823,0.161679386518787,0.93600627477618,1,12,11,2.32588821643462,0.892075569817226,0.238198313412366,-1.18607775627564,0.026826651108481,0.93600627477618,0.318289134134959,0.437800838229104,CAT12E,SN267,N
5,1.35078115411797,0.59977305587584,0.742945943013887,1,5,4,1.19572536757565,0.593748683738527,0.991280748292308,-1.02061747254178,0.257814145326842,0.742945943013887,0.756382803492011,0.875894507586156,CAT5E,SN267,N
